Using executor HDDTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/jsoup_9_b/',
	m_sourceFolderPath='src/main/java/',
	m_unitTestFolderPath='src/test/java/',
	m_unitTestMethod='org.jsoup.nodes.EntitiesTest#unescape',
	m_expectedResult='org.junit.ComparisonFailure',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=false,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
Formatting code in source folder
Level: 0 :::: fragments: 28
Level: 1 :::: fragments: 173
Level: 2 :::: fragments: 1374
Level: 3 :::: fragments: 3537
Level: 4 :::: fragments: 4756
Level: 5 :::: fragments: 7117
Level: 6 :::: fragments: 2641
Level: 7 :::: fragments: 1788
Level: 8 :::: fragments: 1143
Level: 9 :::: fragments: 758
Level: 10 :::: fragments: 455
Level: 11 :::: fragments: 283
Level: 12 :::: fragments: 168
Level: 13 :::: fragments: 122
Level: 14 :::: fragments: 38
Level: 15 :::: fragments: 21
Level: 16 :::: fragments: 18
Level: 17 :::: fragments: 15
Level: 18 :::: fragments: 13
Level: 19 :::: fragments: 8
Level: 20 :::: fragments: 11
Level: 21 :::: fragments: 45
Level: 22 :::: fragments: 1
Total :::: fragments: 24513 out of 24513 originally
############## RUNNING TEST NR. 0 ##############
############## EXECUTING LVL 0-0 / 22 ##############
:::: FAILED :::: level: 0-0 / 22 :::: size: 28 / 28 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2819 / 2984 :::: Compiler calls: 200420, compilation errors: 199597, runtime errors: 88, failed runs: 722, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2819 / 2984 :::: Compiler calls: 200423, compilation errors: 199611, runtime errors: 88, failed runs: 723, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2818 / 2984 :::: Compiler calls: 200423, compilation errors: 199611, runtime errors: 88, failed runs: 724, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2818 / 2984 :::: Compiler calls: 200531, compilation errors: 199708, runtime errors: 88, failed runs: 725, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2817 / 2984 :::: Compiler calls: 201596, compilation errors: 200774, runtime errors: 88, failed runs: 726, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2817 / 2984 :::: Compiler calls: 201598, compilation errors: 200775, runtime errors: 88, failed runs: 727, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2817 / 2984 :::: Compiler calls: 201604, compilation errors: 200788, runtime errors: 88, failed runs: 728, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2816 / 2984 :::: Compiler calls: 202679, compilation errors: 201849, runtime errors: 89, failed runs: 729, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2816 / 2984 :::: Compiler calls: 202683, compilation errors: 201858, runtime errors: 89, failed runs: 730, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2816 / 2984 :::: Compiler calls: 202683, compilation errors: 201863, runtime errors: 89, failed runs: 731, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2815 / 2984 :::: Compiler calls: 203760, compilation errors: 202926, runtime errors: 89, failed runs: 732, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2815 / 2984 :::: Compiler calls: 203763, compilation errors: 202934, runtime errors: 89, failed runs: 733, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2814 / 2984 :::: Compiler calls: 204807, compilation errors: 203977, runtime errors: 89, failed runs: 734, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2812 / 2984 :::: Compiler calls: 205906, compilation errors: 205066, runtime errors: 90, failed runs: 735, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2813 / 2984 :::: Compiler calls: 205907, compilation errors: 205074, runtime errors: 90, failed runs: 736, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2813 / 2984 :::: Compiler calls: 205907, compilation errors: 205079, runtime errors: 90, failed runs: 737, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2813 / 2984 :::: Compiler calls: 205907, compilation errors: 205079, runtime errors: 90, failed runs: 738, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2811 / 2984 :::: Compiler calls: 205987, compilation errors: 205146, runtime errors: 90, failed runs: 739, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2811 / 2984 :::: Compiler calls: 205990, compilation errors: 205151, runtime errors: 90, failed runs: 740, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2810 / 2984 :::: Compiler calls: 207098, compilation errors: 206258, runtime errors: 90, failed runs: 741, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2810 / 2984 :::: Compiler calls: 207099, compilation errors: 206259, runtime errors: 90, failed runs: 742, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2809 / 2984 :::: Compiler calls: 208190, compilation errors: 207348, runtime errors: 91, failed runs: 743, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2809 / 2984 :::: Compiler calls: 208196, compilation errors: 207351, runtime errors: 91, failed runs: 744, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2809 / 2984 :::: Compiler calls: 208197, compilation errors: 207355, runtime errors: 91, failed runs: 745, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2808 / 2984 :::: Compiler calls: 208276, compilation errors: 207427, runtime errors: 91, failed runs: 746, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2807 / 2984 :::: Compiler calls: 209362, compilation errors: 208514, runtime errors: 91, failed runs: 747, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2807 / 2984 :::: Compiler calls: 209368, compilation errors: 208526, runtime errors: 91, failed runs: 748, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2807 / 2984 :::: Compiler calls: 209368, compilation errors: 208527, runtime errors: 91, failed runs: 749, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2806 / 2984 :::: Compiler calls: 210466, compilation errors: 209617, runtime errors: 91, failed runs: 750, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2806 / 2984 :::: Compiler calls: 210469, compilation errors: 209617, runtime errors: 91, failed runs: 751, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2806 / 2984 :::: Compiler calls: 210474, compilation errors: 209626, runtime errors: 91, failed runs: 752, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2806 / 2984 :::: Compiler calls: 210474, compilation errors: 209628, runtime errors: 91, failed runs: 753, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2805 / 2984 :::: Compiler calls: 211581, compilation errors: 210726, runtime errors: 92, failed runs: 754, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2805 / 2984 :::: Compiler calls: 211585, compilation errors: 210731, runtime errors: 92, failed runs: 755, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2805 / 2984 :::: Compiler calls: 211589, compilation errors: 210741, runtime errors: 92, failed runs: 756, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2804 / 2984 :::: Compiler calls: 212679, compilation errors: 211819, runtime errors: 92, failed runs: 757, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2803 / 2984 :::: Compiler calls: 212828, compilation errors: 211970, runtime errors: 92, failed runs: 758, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2802 / 2984 :::: Compiler calls: 213947, compilation errors: 213092, runtime errors: 92, failed runs: 759, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2801 / 2984 :::: Compiler calls: 215076, compilation errors: 214214, runtime errors: 93, failed runs: 760, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2801 / 2984 :::: Compiler calls: 215081, compilation errors: 214219, runtime errors: 93, failed runs: 761, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2800 / 2984 :::: Compiler calls: 216181, compilation errors: 215320, runtime errors: 93, failed runs: 762, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2799 / 2984 :::: Compiler calls: 217433, compilation errors: 216569, runtime errors: 93, failed runs: 763, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2799 / 2984 :::: Compiler calls: 217442, compilation errors: 216580, runtime errors: 93, failed runs: 764, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2799 / 2984 :::: Compiler calls: 217442, compilation errors: 216583, runtime errors: 93, failed runs: 765, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2799 / 2984 :::: Compiler calls: 217442, compilation errors: 216583, runtime errors: 93, failed runs: 766, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2798 / 2984 :::: Compiler calls: 218531, compilation errors: 217664, runtime errors: 94, failed runs: 767, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2798 / 2984 :::: Compiler calls: 218541, compilation errors: 217678, runtime errors: 94, failed runs: 768, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2797 / 2984 :::: Compiler calls: 218655, compilation errors: 217778, runtime errors: 94, failed runs: 769, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2796 / 2984 :::: Compiler calls: 219780, compilation errors: 218908, runtime errors: 94, failed runs: 770, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2796 / 2984 :::: Compiler calls: 219788, compilation errors: 218916, runtime errors: 94, failed runs: 771, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2795 / 2984 :::: Compiler calls: 220910, compilation errors: 220034, runtime errors: 94, failed runs: 772, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2794 / 2984 :::: Compiler calls: 222147, compilation errors: 221270, runtime errors: 95, failed runs: 773, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2794 / 2984 :::: Compiler calls: 222154, compilation errors: 221284, runtime errors: 95, failed runs: 774, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2793 / 2984 :::: Compiler calls: 223279, compilation errors: 222398, runtime errors: 95, failed runs: 775, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2792 / 2984 :::: Compiler calls: 224425, compilation errors: 223546, runtime errors: 95, failed runs: 776, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2791 / 2984 :::: Compiler calls: 225669, compilation errors: 224787, runtime errors: 96, failed runs: 777, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2791 / 2984 :::: Compiler calls: 225675, compilation errors: 224800, runtime errors: 96, failed runs: 778, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2791 / 2984 :::: Compiler calls: 225675, compilation errors: 224800, runtime errors: 96, failed runs: 779, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2790 / 2984 :::: Compiler calls: 226923, compilation errors: 226041, runtime errors: 96, failed runs: 780, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2790 / 2984 :::: Compiler calls: 226933, compilation errors: 226055, runtime errors: 96, failed runs: 781, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2790 / 2984 :::: Compiler calls: 226933, compilation errors: 226055, runtime errors: 96, failed runs: 782, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2789 / 2984 :::: Compiler calls: 228173, compilation errors: 227284, runtime errors: 96, failed runs: 783, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2789 / 2984 :::: Compiler calls: 228174, compilation errors: 227289, runtime errors: 96, failed runs: 784, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2789 / 2984 :::: Compiler calls: 228176, compilation errors: 227289, runtime errors: 96, failed runs: 785, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2789 / 2984 :::: Compiler calls: 228179, compilation errors: 227294, runtime errors: 96, failed runs: 786, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2789 / 2984 :::: Compiler calls: 228179, compilation errors: 227296, runtime errors: 96, failed runs: 787, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2788 / 2984 :::: Compiler calls: 229440, compilation errors: 228547, runtime errors: 97, failed runs: 788, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2788 / 2984 :::: Compiler calls: 229443, compilation errors: 228548, runtime errors: 97, failed runs: 789, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2788 / 2984 :::: Compiler calls: 229446, compilation errors: 228550, runtime errors: 97, failed runs: 790, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2788 / 2984 :::: Compiler calls: 229450, compilation errors: 228561, runtime errors: 97, failed runs: 791, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2787 / 2984 :::: Compiler calls: 230702, compilation errors: 229805, runtime errors: 97, failed runs: 792, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2787 / 2984 :::: Compiler calls: 230710, compilation errors: 229820, runtime errors: 97, failed runs: 793, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2786 / 2984 :::: Compiler calls: 231942, compilation errors: 231046, runtime errors: 97, failed runs: 794, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2786 / 2984 :::: Compiler calls: 231953, compilation errors: 231061, runtime errors: 97, failed runs: 795, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2785 / 2984 :::: Compiler calls: 233215, compilation errors: 232314, runtime errors: 98, failed runs: 796, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2785 / 2984 :::: Compiler calls: 233224, compilation errors: 232328, runtime errors: 98, failed runs: 797, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2784 / 2984 :::: Compiler calls: 234528, compilation errors: 233622, runtime errors: 98, failed runs: 798, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2784 / 2984 :::: Compiler calls: 234534, compilation errors: 233637, runtime errors: 98, failed runs: 799, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2783 / 2984 :::: Compiler calls: 235895, compilation errors: 234989, runtime errors: 98, failed runs: 800, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2782 / 2984 :::: Compiler calls: 235902, compilation errors: 235000, runtime errors: 98, failed runs: 801, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2782 / 2984 :::: Compiler calls: 237208, compilation errors: 236300, runtime errors: 99, failed runs: 802, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2781 / 2984 :::: Compiler calls: 238470, compilation errors: 237560, runtime errors: 99, failed runs: 803, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2781 / 2984 :::: Compiler calls: 238477, compilation errors: 237569, runtime errors: 99, failed runs: 804, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2781 / 2984 :::: Compiler calls: 238478, compilation errors: 237574, runtime errors: 99, failed runs: 805, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2780 / 2984 :::: Compiler calls: 239766, compilation errors: 238852, runtime errors: 99, failed runs: 806, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2780 / 2984 :::: Compiler calls: 239768, compilation errors: 238857, runtime errors: 99, failed runs: 807, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2780 / 2984 :::: Compiler calls: 239772, compilation errors: 238861, runtime errors: 99, failed runs: 808, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2779 / 2984 :::: Compiler calls: 241077, compilation errors: 240161, runtime errors: 100, failed runs: 809, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2778 / 2984 :::: Compiler calls: 242455, compilation errors: 241537, runtime errors: 100, failed runs: 810, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2777 / 2984 :::: Compiler calls: 242463, compilation errors: 241546, runtime errors: 100, failed runs: 811, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2778 / 2984 :::: Compiler calls: 242463, compilation errors: 241550, runtime errors: 100, failed runs: 812, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2778 / 2984 :::: Compiler calls: 242463, compilation errors: 241550, runtime errors: 100, failed runs: 813, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2777 / 2984 :::: Compiler calls: 243751, compilation errors: 242829, runtime errors: 100, failed runs: 814, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2777 / 2984 :::: Compiler calls: 243759, compilation errors: 242844, runtime errors: 100, failed runs: 815, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2776 / 2984 :::: Compiler calls: 245069, compilation errors: 244142, runtime errors: 101, failed runs: 816, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2776 / 2984 :::: Compiler calls: 245074, compilation errors: 244156, runtime errors: 101, failed runs: 817, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2775 / 2984 :::: Compiler calls: 246398, compilation errors: 245473, runtime errors: 101, failed runs: 818, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2775 / 2984 :::: Compiler calls: 246408, compilation errors: 245487, runtime errors: 101, failed runs: 819, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2774 / 2984 :::: Compiler calls: 247760, compilation errors: 246829, runtime errors: 101, failed runs: 820, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2774 / 2984 :::: Compiler calls: 247764, compilation errors: 246832, runtime errors: 101, failed runs: 821, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2774 / 2984 :::: Compiler calls: 247765, compilation errors: 246833, runtime errors: 101, failed runs: 822, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2774 / 2984 :::: Compiler calls: 247765, compilation errors: 246835, runtime errors: 101, failed runs: 823, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2774 / 2984 :::: Compiler calls: 247767, compilation errors: 246840, runtime errors: 101, failed runs: 824, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2773 / 2984 :::: Compiler calls: 249113, compilation errors: 248176, runtime errors: 102, failed runs: 825, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2773 / 2984 :::: Compiler calls: 249113, compilation errors: 248179, runtime errors: 102, failed runs: 826, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2773 / 2984 :::: Compiler calls: 249119, compilation errors: 248186, runtime errors: 102, failed runs: 827, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2772 / 2984 :::: Compiler calls: 250494, compilation errors: 249554, runtime errors: 102, failed runs: 828, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2772 / 2984 :::: Compiler calls: 250500, compilation errors: 249565, runtime errors: 102, failed runs: 829, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2772 / 2984 :::: Compiler calls: 250500, compilation errors: 249565, runtime errors: 102, failed runs: 830, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2772 / 2984 :::: Compiler calls: 250500, compilation errors: 249566, runtime errors: 102, failed runs: 831, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2772 / 2984 :::: Compiler calls: 250500, compilation errors: 249566, runtime errors: 102, failed runs: 832, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2771 / 2984 :::: Compiler calls: 251876, compilation errors: 250933, runtime errors: 102, failed runs: 833, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2771 / 2984 :::: Compiler calls: 251876, compilation errors: 250934, runtime errors: 102, failed runs: 834, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2771 / 2984 :::: Compiler calls: 251880, compilation errors: 250935, runtime errors: 102, failed runs: 835, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2771 / 2984 :::: Compiler calls: 251884, compilation errors: 250939, runtime errors: 102, failed runs: 836, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2771 / 2984 :::: Compiler calls: 251884, compilation errors: 250944, runtime errors: 102, failed runs: 837, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2770 / 2984 :::: Compiler calls: 253245, compilation errors: 252297, runtime errors: 103, failed runs: 838, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2770 / 2984 :::: Compiler calls: 253248, compilation errors: 252298, runtime errors: 103, failed runs: 839, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2770 / 2984 :::: Compiler calls: 253254, compilation errors: 252311, runtime errors: 103, failed runs: 840, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2769 / 2984 :::: Compiler calls: 254606, compilation errors: 253653, runtime errors: 103, failed runs: 841, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2768 / 2984 :::: Compiler calls: 255992, compilation errors: 255037, runtime errors: 103, failed runs: 842, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2768 / 2984 :::: Compiler calls: 255998, compilation errors: 255048, runtime errors: 103, failed runs: 843, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2768 / 2984 :::: Compiler calls: 255998, compilation errors: 255051, runtime errors: 103, failed runs: 844, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2767 / 2984 :::: Compiler calls: 257383, compilation errors: 256423, runtime errors: 104, failed runs: 845, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2766 / 2984 :::: Compiler calls: 258757, compilation errors: 257798, runtime errors: 104, failed runs: 846, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2765 / 2984 :::: Compiler calls: 260165, compilation errors: 259207, runtime errors: 104, failed runs: 847, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2765 / 2984 :::: Compiler calls: 260174, compilation errors: 259215, runtime errors: 104, failed runs: 848, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2765 / 2984 :::: Compiler calls: 260174, compilation errors: 259218, runtime errors: 104, failed runs: 849, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2765 / 2984 :::: Compiler calls: 260174, compilation errors: 259218, runtime errors: 104, failed runs: 850, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2764 / 2984 :::: Compiler calls: 260174, compilation errors: 259218, runtime errors: 104, failed runs: 851, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2765 / 2984 :::: Compiler calls: 260174, compilation errors: 259218, runtime errors: 104, failed runs: 852, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2764 / 2984 :::: Compiler calls: 261542, compilation errors: 260575, runtime errors: 105, failed runs: 853, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2764 / 2984 :::: Compiler calls: 261549, compilation errors: 260588, runtime errors: 105, failed runs: 854, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2764 / 2984 :::: Compiler calls: 261549, compilation errors: 260589, runtime errors: 105, failed runs: 855, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2762 / 2984 :::: Compiler calls: 262939, compilation errors: 261969, runtime errors: 105, failed runs: 856, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2763 / 2984 :::: Compiler calls: 262946, compilation errors: 261976, runtime errors: 105, failed runs: 857, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2763 / 2984 :::: Compiler calls: 262946, compilation errors: 261977, runtime errors: 105, failed runs: 858, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2763 / 2984 :::: Compiler calls: 262946, compilation errors: 261980, runtime errors: 105, failed runs: 859, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2763 / 2984 :::: Compiler calls: 262946, compilation errors: 261980, runtime errors: 105, failed runs: 860, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2763 / 2984 :::: Compiler calls: 262946, compilation errors: 261980, runtime errors: 105, failed runs: 861, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2761 / 2984 :::: Compiler calls: 264330, compilation errors: 263353, runtime errors: 106, failed runs: 862, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2761 / 2984 :::: Compiler calls: 264337, compilation errors: 263359, runtime errors: 106, failed runs: 863, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2760 / 2984 :::: Compiler calls: 265734, compilation errors: 264753, runtime errors: 106, failed runs: 864, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2760 / 2984 :::: Compiler calls: 265739, compilation errors: 264765, runtime errors: 106, failed runs: 865, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2760 / 2984 :::: Compiler calls: 265739, compilation errors: 264765, runtime errors: 106, failed runs: 866, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2759 / 2984 :::: Compiler calls: 267115, compilation errors: 266134, runtime errors: 106, failed runs: 867, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2759 / 2984 :::: Compiler calls: 267123, compilation errors: 266149, runtime errors: 106, failed runs: 868, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2758 / 2984 :::: Compiler calls: 268512, compilation errors: 267526, runtime errors: 107, failed runs: 869, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2758 / 2984 :::: Compiler calls: 268515, compilation errors: 267530, runtime errors: 107, failed runs: 870, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2758 / 2984 :::: Compiler calls: 268518, compilation errors: 267534, runtime errors: 107, failed runs: 871, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2758 / 2984 :::: Compiler calls: 268518, compilation errors: 267537, runtime errors: 107, failed runs: 872, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2758 / 2984 :::: Compiler calls: 268518, compilation errors: 267538, runtime errors: 107, failed runs: 873, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2757 / 2984 :::: Compiler calls: 269918, compilation errors: 268929, runtime errors: 107, failed runs: 874, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2757 / 2984 :::: Compiler calls: 269926, compilation errors: 268940, runtime errors: 107, failed runs: 875, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2757 / 2984 :::: Compiler calls: 269926, compilation errors: 268941, runtime errors: 107, failed runs: 876, ok runs: 0
:::: FAILED :::: level: 0-3 / 22 :::: size: 2757 / 2984 :::: Compiler calls: 269926, compilation errors: 268941, runtime errors: 107, failed runs: 877, ok runs: 0
